sttn_idntfr,sttn_std_idntfr,sttn_ty,centr_cartrk_se,korean_nm,shrten_nm,la,lo,detect_headg_value,link_idntfr,link_la,link_lo,link_isesttn_sn,link_isesttn_dstnc,start_dcs_dstnc,arvl_dcs_dstnc,reform_no,sttn_svc_idntfr,sttn_svc_nm
4049,355004060,0,0,다사읍사무소,다사읍사무소,128.453641,35.86056859,221,1570001200,128.4537318,35.86048439,1,552.8,50,50,,14049,다사읍사무소
4050,355004061,0,0,달산1리(달산2리방면),달산1리,128.4686887,36.26712669,250,3610001000,128.4686732,36.2671454,1,1591.4,50,50,,14050,달산1리
4051,355004062,0,0,달산1리(군위농협옆방면),달산1리,128.4686614,36.26703599,47,3610000300,128.4686772,36.26701745,2,4992.6,50,50,,14051,달산1리
4052,355004063,0,0,달산2리(땅재방면),달산2리,128.4341106,36.26544798,280,3610001000,128.4341092,36.26544439,2,5374,50,50,,14052,달산2리
4053,355004064,0,0,달산2리(달산1리방면),달산2리,128.433862,36.26538606,101,3610000300,128.4338584,36.2653683,1,1187.7,50,50,,14053,달산2리
4054,355004065,0,0,달서중고등학교건너,달서중고등학교,128.4219945,35.88440084,154,1570001600,128.4219739,35.88439219,7,3213.4,50,50,,14054,달서중고등학교
4055,355004066,0,0,달서중고등학교앞,달서중고등학교,128.4221295,35.88434131,329,1570000800,128.4221501,35.88434998,3,1430.6,50,50,,14055,달서중고등학교
4056,355004067,0,0,대구 북부 종점,대구 북부,128.5563303,35.88418806,251,1520000800,128.5563437,35.88417886,1,30,50,50,,14056,대구 북부 종점
4057,355004068,0,0,대구 북부 출발,대구북부,128.5559145,35.88438159,334,1520000800,128.5558749,35.88436702,2,91.8,50,50,,14057,대구 북부 출발
4058,355004069,0,0,대구농협 북비산지점,대구농협 북비산지점,128.5717237,35.88096687,201,1520001100,128.5718153,35.88094741,2,829.1,50,50,,14058,대구농협 북비산지점
4059,355004070,0,0,대구병원건너,대구병원,128.5482777,35.91398649,187,1540000600,128.5484051,35.9139854,2,764.2,50,50,,14059,대구병원
4060,355004071,0,0,대구병원앞,대구병원,128.5487207,35.91292506,359,1540000200,128.5485489,35.91292333,4,2634.8,50,50,,14060,대구병원
4061,355004072,0,0,대구보건대학,대구보건대학,128.5426916,35.92706116,336,1540000300,128.542626,35.92703707,3,801.8,50,50,,14061,대구보건대학
4062,355004073,0,0,대구보건전문대학,대구보건전문대학,128.5429719,35.92602889,155,1540000700,128.5430367,35.92605447,2,715.8,50,50,,14062,대구보건전문대학
4063,355004074,0,0,대구은행 다사점,대구은행 다사점,128.4646782,35.85835999,320,1570001000,128.4646106,35.85830554,2,1004.1,50,50,,14063,대구은행 다사점
4064,355004075,0,0,대구은행 북비산지점,대구은행 북비산지점,128.5714443,35.87793835,10,1520000100,128.5713471,35.87794008,2,622.8,50,50,,14064,대구은행 북비산지점
4065,355004076,0,0,대구은행칠곡점앞,대구은행칠곡점,128.5488246,35.9364997,190,1540000800,128.5489511,35.93648662,6,2939,50,50,,14065,대구은행칠곡점
4066,355004077,0,0,대구은행칠곡점건너,대구은행칠곡점,128.5490818,35.93552261,3,1540000400,128.5489552,35.9355346,3,1699.8,50,50,,14066,대구은행칠곡점
4067,355004078,0,0,대구제일고교건너,대구제일고교,128.5751549,35.87212319,573,1520001200,128.5751191,35.87191312,1,370.1,50,50,,14067,대구제일고교
4068,355004079,0,0,대구제일고교앞,대구제일고교,128.5739626,35.87221166,276,1520000200,128.5739511,35.87211124,2,798.7,50,50,,14068,대구제일고교
4069,355004080,0,0,대백인터빌건너,대백인터빌,128.5482504,35.89829975,154,1540000600,128.548363,35.89834801,4,2539.8,50,50,,14069,대백인터빌
4070,355004081,0,0,대백인터빌앞,대백인터빌,128.5488428,35.89805343,331,1540000200,128.5487324,35.8980086,2,934,50,50,,14070,대백인터빌
4071,355004082,0,0,대신(서원입구방면),대신,128.1950169,36.15284004,239,3530005900,128.1950051,36.15285536,4,2617.6,50,50,,14071,대신
4072,355004083,0,0,대신(시내이방면),대신,128.1946263,36.15256484,56,3530004200,128.1946379,36.15254947,2,335.5,50,50,,14072,대신
4073,355004084,0,0,대실역 청아람,다사,128.4675002,35.85601965,313,1570001000,128.4674727,35.8559931,1,639.8,50,50,,14073,대실역 청아람
4074,355004085,0,0,대실역 청아람건너,다사,128.4670132,35.85611532,133,1570000200,128.4670665,35.85615986,2,622,50,50,,14074,대실역 청아람건너
4075,355004086,0,0,도산리우무실(도산2리마을회관방면),도산리우무실,128.4640508,36.23813052,264,3610001300,128.46405,36.2381521,2,1966.2,50,50,,14075,도산리우무실
4076,355004087,0,0,도산리우무실(내의1리방면),도산리우무실,128.4641407,36.23806775,89,3610000600,128.4641415,36.23804613,2,3009.9,50,50,,14076,도산리우무실
4077,355004088,0,0,도원초등학교앞,도원초등학교,128.3818178,35.89584661,220,3680002400,128.3817981,35.89585621,8,4940.3,50,50,,14077,도원초등학교
4078,355004089,0,0,도원초등학교건너,도원초등학교,128.3818128,35.89569734,22,3680001000,128.3818351,35.8956894,3,1835.5,50,50,,14078,도원초등학교
4079,355004090,0,0,도원초등학교분교건너,도원초등학교분교,128.3924709,35.93309027,203,3680001500,128.3924533,35.93309567,1,643.7,50,50,,14079,도원초등학교분교
4080,355004091,0,0,도원초등학교분교앞,도원초등학교분교,128.3925321,35.9330174,26,3680000100,128.3925495,35.93301035,1,6.4,50,50,,14080,도원초등학교분교
4081,355004092,0,0,도흥,도흥,128.3893541,35.90177396,278,3680002400,128.3893562,35.90178778,6,3887.5,50,50,,14081,도흥
4082,355004093,0,0,도흥1리 복지회관,도흥1리 복지회관,128.3887047,35.90157625,80,3680001000,128.3887082,35.90156209,5,2829.1,50,50,,14082,도흥1리 복지회관
4083,355004094,0,0,도흥3리 마을회관(방천길방면),도흥3리 마을회관,128.3855831,35.90030221,230,3680002400,128.3855707,35.90031341,7,4284.3,50,50,,14083,도흥3리 마을회관
4084,355004095,0,0,도흥3리 마을회관(도흥1리복지회관방면),도흥3리 마을회관,128.3852803,35.89999236,41,3680001000,128.3853184,35.8999662,4,2458.8,50,50,,14084,도흥3리 마을회관
4085,355004096,0,0,동곡초등학교앞,동곡네거리,128.4180728,35.87742713,317,1570001500,128.4180475,35.87740432,2,2699,50,50,,14085,동곡네거리
4086,355004097,0,0,동곡네거리(동곡초등학교건너방면),동곡네거리,128.4158567,35.87837122,110,1570000100,128.4158683,35.87839894,2,2141.5,50,50,,14086,동곡네거리
4087,355004098,0,0,동곡초등학교건너,동곡네거리,128.4169114,35.87789,129,1570000700,128.4169381,35.87793181,1,42.2,50,50,,14087,동곡네거리
4088,355004099,0,0,동곡리,동곡리,128.423516,35.87904512,192,1570001600,128.423516,35.87904512,8,3833.6,50,50,,14088,동곡리
4089,355004100,0,0,동산병원건너,동산병원,128.5821328,35.86749747,184,1500000200,128.5822024,35.8674988,1,333.5,50,50,,14089,동산병원
4090,355004101,0,0,동산병원앞,동산병원,128.5823941,35.86852724,360,1500000100,128.5823141,35.86852587,1,411.2,50,50,,14090,동산병원
4091,355004102,0,0,동호동(칠곡경대병원방면),동호동,128.5522955,35.95982187,130,1540000800,128.5523375,35.95984857,1,204.2,50,50,,14091,동호동
4092,355004103,0,0,동호동(영진주유소방면),동호동,128.5530717,35.9594109,316,1540000400,128.5530304,35.95938334,10,4469.5,50,50,,14092,동호동
4093,355004104,0,0,두류역 달성고등학교앞,두류역 달성고등학교,128.5548469,35.857142,245,1560000300,128.5549416,35.85697798,4,2622,50,50,,14093,두류역 달성고등학교
4094,355004105,0,0,두류역 달성고등학교건너,두류역 달서고등학교,128.5552837,35.85681148,55,1560000100,128.5552012,35.85695547,16,7636.6,50,50,,14094,두류역 달성고등학교
4095,355004106,0,0,두성타운앞,두성타운,128.5440774,35.92398516,155,1540000700,128.5441674,35.92402004,3,963.7,50,50,,14095,두성타운
4096,355004107,0,0,두성타운건너,두성타운,128.5444297,35.92401224,335,1540000300,128.5443397,35.92397736,2,428.5,50,50,,14096,두성타운
4097,355004108,0,0,두성파크아파트,두성파크아파트,128.5482501,35.91583511,179,1540000600,128.5483775,35.91583601,1,558.8,50,50,,14097,두성파크아파트
4098,355004109,0,0,만평네거리,만평네거리,128.5623255,35.88949139,77,1520001000,128.5622556,35.88957041,1,606.2,50,50,,14098,만평네거리
4099,355004110,0,0,말바우(작동방면),말바우,128.2247225,36.15711304,272,3530005700,128.2247238,36.15707943,1,505.4,50,50,,14099,말바우
4100,355004111,0,0,말바우(제석입구방면),말바우,128.2244771,36.15693522,88,3530003800,128.2244756,36.15696764,1,122,50,50,1377,14100,말바우
4101,355004112,0,0,매곡1리 정미소,매곡1리 정미소,128.5908527,36.08927308,324,3610000900,128.5908568,36.08927507,5,1936.5,50,50,,14101,매곡1리 정미소
4102,355004113,0,0,매곡1리경로회관(매곡1리정미소방면),매곡1리경로회관,128.5937061,36.08640177,315,3610000900,128.5937262,36.08641354,4,1520.5,50,50,,14102,매곡1리경로회관
4103,355004114,0,0,매곡1리경로회관(매곡2리방면),매곡1리경로회관,128.5935319,36.08649227,139,3610000200,128.5935187,36.08647802,6,3634.8,50,50,,14103,매곡1리경로회관
4104,355004115,0,0,매곡2리(매곡1리경로회관방면),매곡2리,128.5968381,36.08382355,302,3610000900,128.5968295,36.08381086,3,1084.5,50,50,,14104,매곡2리
4105,355004116,0,0,매곡2리(매곡2리 독골방면),매곡2리,128.5968483,36.08369963,120,3610000200,128.5968376,36.08368378,7,4100.2,50,50,,14105,매곡2리
4106,355004117,0,0,매곡2리 독골(매곡2리방면),매곡2리 독골,128.6002368,36.08000265,315,3610000900,128.6002534,36.08001439,1,533.4,50,50,,14106,매곡2리 독골
4107,355004118,0,0,매곡2리 독골(용수리방면),매곡2리 독골,128.5999288,36.08020189,157,3610000200,128.5999406,36.08021286,9,4604.1,50,50,,14107,매곡2리 독골
4108,355004119,0,0,매곡2리마을회관앞,매곡2리마을회관,128.5991093,36.08217059,330,3610000900,128.5991313,36.08217991,2,798.8,50,50,1014,14108,매곡2리마을회관
4109,355004120,0,0,매곡2리마을회관건너,매곡2리마을회관,128.5988739,36.08242708,161,3610000200,128.5988508,36.08241876,8,4336.2,50,50,,14109,매곡2리마을회관
4110,355004121,0,0,매곡네거리(세종유치원앞),매곡네거리,128.4600551,35.86248659,294,1570001100,128.4600299,35.86243916,2,332.8,50,50,,14110,매곡네거리
4111,355004122,0,0,매곡네거리(강창1차삼산타운A앞),매곡네거리,128.4585091,35.86245345,83,1570000400,128.4585095,35.86245633,4,3298.8,50,50,,14111,매곡네거리
4112,355004123,0,0,매천중고등학교앞,매천중고등학교,128.5482147,35.91007126,195,1540000600,128.5483859,35.9100606,3,1199.8,50,50,,14112,매천중고등학교
4113,355004124,0,0,매천중고등학교건너,매천중고등학교,128.5486923,35.91006974,5,1540000200,128.5485211,35.91008042,3,2319.2,50,50,,14113,매천중고등학교
4114,355004125,0,0,묘1리 파회(육신사입구방면),묘1리 파회,128.4131216,35.90518757,95,1570001600,128.4131194,35.90517251,1,250.3,50,50,,14114,묘1리 파회
4115,355004126,0,0,묘1리 파회(더벙골방면),묘1리 파회,128.4131648,35.90526032,276,1570000800,128.4131669,35.90527711,9,4414.4,50,50,,14115,묘1리 파회
4116,355004127,0,0,묘2리(고려정밀),묘2리,128.4219488,35.8986928,173,1570001600,128.421925,35.89869028,3,1460.7,50,50,,14116,묘2리
4117,355004128,0,0,묘2리(묘1리방면),묘2리,128.4220505,35.89862081,352,1570000800,128.4220697,35.89862283,7,3181.9,50,50,,14117,묘2리
4118,355004129,0,0,묘2리전마,묘2리전마,128.4215329,35.89515939,175,1570001600,128.4215165,35.89515608,4,1863.5,50,50,,14118,묘2리전마
4119,355004130,0,0,묘2리점마,묘2리점마,128.4216199,35.895343,358,1570000800,128.4216391,35.89534111,6,2807.3,50,50,,14119,묘2리점마
4120,355004131,0,0,무실3거리(한마음타운방면),무실삼거리,128.1543637,36.11598354,299,3530038700,128.1542351,36.11604782,1,46,50,50,1406,14120,무실3거리
4121,355004132,0,0,무실삼거리,무실삼거리,128.1551789,36.11584285,39,3530011600,128.1551387,36.11589106,1,50,50,50,1285,14121,무실3거리
4122,355004133,0,0,문성중학교건너,문성중학교,128.1473089,36.11882792,275,3530038700,128.1474214,36.11882792,3,791,50,50,1406,14122,문성중학교
4123,355004134,0,0,문성중학교앞,문성중학교,128.1469208,36.11876475,70,3530040800,128.1468083,36.11874868,5,1930,50,50,1406,14123,문성중학교
4124,355004135,0,0,문양3리 장귀미,문양3리 장귀미,128.4236826,35.87937487,5,1570000800,128.4237033,35.87937408,2,853.2,50,50,,14124,문양3리 장귀미
4125,355004136,0,0,문양리,문양리,128.435429,35.85739105,343,1570001200,128.4353941,35.85738317,4,3244,50,50,,14125,문양리
4126,355004137,0,0,문양리 입구,문양리,128.4242504,35.86702508,145,1570000700,128.4242817,35.86704134,2,1448.6,50,50,,14126,문양리
4127,355004138,0,0,문양리 용두골,문양리 용두골,128.4243516,35.86719725,325,1570001500,128.4243272,35.86718453,1,1415.1,50,50,,14127,문양리 용두골
4128,355004139,0,0,문양역,문양역,128.4379358,35.86425554,510,1570001400,128.4379287,35.86424866,1,1,50,50,,14128,문양역
4129,355004140,0,0,반고개(내당역4번출구방면),반고개,128.5675302,35.86113714,253,1560000300,128.5675915,35.86097829,2,1395,50,50,,14129,반고개
4130,355004141,0,0,반고개(반고개역2번출구방면),반고개,128.5684222,35.86089842,70,1560000100,128.5683622,35.8610592,18,8910.9,50,50,,14130,반고개
4131,355004142,0,0,백모교(야동방면),백모교,128.2596374,36.1810733,212,3530006300,128.2596049,36.18108647,1,315.1,50,50,,14131,백모교
4132,355004143,0,0,백모교(야동방면),백모교,128.2594233,36.1809298,136,3550088900,128.2593998,36.18090904,4,2100,50,50,1109,14132,백모교
4133,355004144,0,0,백모교(서당방면),백모교,128.259581,36.18087211,33,3530004500,128.2595931,36.18086592,2,729,50,50,1109,14133,백모교
4134,355004145,0,0,보람타운,보람타운,128.5183827,35.85078639,268,1560000300,128.5183924,35.85061587,11,6147.4,50,50,,14134,보람타운
4135,355004146,0,0,부곡리,부곡리,128.4406149,35.85223709,303,1570001200,128.4405927,35.85221911,3,2479.9,50,50,,14135,부곡리
4136,355004147,0,0,부곡리건너,부곡리,128.4407129,35.85195447,125,1570000400,128.4407313,35.85199681,1,892.2,50,50,,14136,부곡리
4137,355004148,0,0,비산7동우체국,비산7동우체국,128.5603324,35.88871086,233,1520002000,128.5604051,35.88862801,1,197.5,50,50,,14137,비산7동우체국
4138,355004149,0,0,뽕밭(초산방면),뽕밭,128.2194312,36.15566306,235,3530005900,128.2194189,36.15567794,1,258.8,50,50,,14138,뽕밭
4139,355004150,0,0,뽕밭(작동방면),뽕밭,128.2194644,36.15559496,59,3530004200,128.219476,36.15557956,5,2738.9,50,50,,14139,뽕밭
4140,355004151,0,0,산현4리(옥산공단입구방면),산현4리,128.1248324,36.28202499,290,3580000500,128.1248463,36.28204449,1,1087.9,50,50,,14140,산현4리
4141,355004152,0,0,산현4리(안곡방면),산현4리,128.1246418,36.28203411,113,3580000200,128.1246308,36.28201338,3,3037.2,50,50,,14141,산현4리
4142,355004153,0,0,삼각로타리(성남교방면),삼각로타리,128.1238468,36.11948679,263,3530039900,128.1239753,36.11945465,1,284,50,50,1406,14142,삼각로타리
4143,355004154,0,0,삼각로타리(중앙시장방면),삼각로타리,128.1246156,36.11937541,83,3530040700,128.1243585,36.11935934,3,950,50,50,1406,14143,삼각로타리
4144,355004155,0,0,삼광사(지방리 모방방면),삼광사,128.3126145,35.99441193,269,3680002700,128.3126144,35.99442995,1,56.5,50,50,,14144,삼광사
4145,355004156,0,0,삼광사(각산방면),삼광사,128.3120831,35.99434019,90,3680001300,128.3120826,35.99432217,3,3834.1,50,50,,14145,삼광사
4146,355004157,0,0,삼산2리(성주터미널방면),삼산2리,128.300107,35.93232041,216,3680001600,128.3000905,35.93232863,7,5460.6,50,50,,14146,삼산2리
4147,355004158,0,0,삼산2리(학산입구방면),삼산2리,128.299677,35.93157545,38,3680000200,128.2996922,35.93156574,3,1339.1,50,50,,14147,삼산2리
4148,355004159,0,0,삼성명가타운건너,삼성명가타운,128.4744495,35.85342987,272,1560000300,128.4744414,35.85325683,17,10150.4,50,50,,14148,삼성명가타운
4149,355004160,0,0,삼성명가타운앞,삼성명가타운,128.4740556,35.85298982,91,1560000100,128.4740666,35.85316126,1,48.8,50,50,,14149,삼성명가타운
4150,355004161,0,0,삼성한국형아파트,삼성한국형아파트,128.4774572,35.85288534,92,1560000100,128.4774652,35.85305825,2,356.1,50,50,,14150,삼성한국형아파트
4151,355004162,0,0,새터(구암방면),새터,128.2728334,36.18260123,288,3530006400,128.2728411,36.18261653,1,18.7,50,50,,14151,새터
4152,355004163,0,0,새터(외예리방면),새터,128.2728345,36.18251935,123,3530003600,128.2728263,36.18250481,2,1028.8,50,50,1425,14152,새터
4153,355004164,0,0,서경리,서경리,128.4923447,36.23410979,176,3610001200,128.4923205,36.23410911,1,1354.5,50,50,,14153,서경리
4154,355004165,0,0,서남시장앞,서남시장,128.5455321,35.85356941,245,1560000300,128.5456218,35.8534146,6,3552.1,50,50,,14154,서남시장
4155,355004166,0,0,서남시장건너,서남시장,128.5453072,35.85298257,53,1560000100,128.5452164,35.85313946,14,6640.2,50,50,,14155,서남시장
4156,355004167,0,0,서당(백모교방면),서당,128.2626216,36.18227604,261,3530006400,128.2626177,36.18230223,3,1037.8,50,50,,14156,서당
4157,355004168,0,0,서당(구암방면),서당,128.2624302,36.18236077,155,3530003300,128.2624091,36.18235748,2,1269.1,50,50,,14157,서당
4158,355004169,0,0,서당(구암방면),서당,128.2624356,36.18218787,70,3530004600,128.2624402,36.1821755,1,323,50,50,1109,14158,서당
